date,county,cases,fips,new_cases
2020-04-14,cecil,85,24015,2
2020-04-14,charles,292,24017,18
2020-04-14,dorchester,14,24019,2
2020-04-14,frederick,441,24021,24
2020-04-14,garrett,4,24023,0
2020-04-14,harford,147,24025,5
2020-04-14,howard,403,24027,17
2020-04-14,kent,11,24029,0
2020-04-14,montgomery,1883,24031,127
2020-04-14,prince_georges,2356,24033,151
2020-04-14,queen_annes,19,24035,0
2020-04-14,somerset,5,24039,0
2020-04-14,st_marys,98,24037,3
2020-04-14,talbot,16,24041,0
2020-04-14,washington,96,24043,3
2020-04-14,wicomico,63,24045,5
2020-04-14,worcester,21,24047,0
2020-04-14,unknown,0,NA,0
2020-04-15,allegany,17,24001,0
2020-04-15,anne_arundel,845,24003,62
2020-04-15,baltimore,1485,24005,108
2020-04-15,baltimore_city,1060,24510,98
2020-04-15,calvert,102,24009,3
2020-04-15,caroline,22,24011,1
2020-04-15,carroll,262,24013,3
2020-04-15,cecil,90,24015,5
2020-04-15,charles,310,24017,18
2020-04-15,dorchester,16,24019,2
2020-04-15,frederick,442,24021,1
2020-04-15,garrett,4,24023,0
2020-04-15,harford,152,24025,5
2020-04-15,howard,424,24027,21
2020-04-15,kent,11,24029,0
2020-04-15,montgomery,1933,24031,50
2020-04-15,prince_georges,2516,24033,160
2020-04-15,queen_annes,19,24035,0
2020-04-15,somerset,5,24039,0
2020-04-15,st_marys,99,24037,1
2020-04-15,talbot,14,24041,0
2020-04-15,washington,106,24043,10
2020-04-15,wicomico,76,24045,13
2020-04-15,worcester,22,24047,1
2020-04-15,unknown,0,NA,0
2020-04-16,allegany,20,24001,3
2020-04-16,anne_arundel,896,24003,51
2020-04-16,baltimore,1516,24005,31
2020-04-16,baltimore_city,1160,24510,100
2020-04-16,calvert,103,24009,1
2020-04-16,caroline,23,24011,1
2020-04-16,carroll,283,24013,21
2020-04-16,cecil,101,24015,11
2020-04-16,charles,327,24017,17
2020-04-16,dorchester,18,24019,2
2020-04-16,frederick,497,24021,55
2020-04-16,garrett,4,24023,0
2020-04-16,harford,161,24025,9
2020-04-16,howard,451,24027,27
2020-04-16,kent,11,24029,0
2020-04-16,montgomery,2133,24031,200
2020-04-16,prince_georges,2722,24033,206
2020-04-16,queen_annes,19,24035,0
2020-04-16,somerset,6,24039,1
2020-04-16,st_marys,98,24037,0
2020-04-16,talbot,14,24041,0
2020-04-16,washington,109,24043,3
2020-04-16,wicomico,87,24045,11
2020-04-16,worcester,25,24047,3
2020-04-16,unknown,0,NA,0
2020-04-17,allegany,26,24001,6
2020-04-17,anne_arundel,966,24003,70
2020-04-17,baltimore,1569,24005,53
2020-04-17,baltimore_city,1273,24510,113
2020-04-17,calvert,109,24009,6
2020-04-17,caroline,28,24011,5
2020-04-17,carroll,288,24013,5
2020-04-17,cecil,127,24015,26
2020-04-17,charles,337,24017,10
2020-04-17,dorchester,20,24019,2
2020-04-17,frederick,525,24021,28
2020-04-17,garrett,4,24023,0
2020-04-17,harford,176,24025,15
2020-04-17,howard,475,24027,24
2020-04-17,kent,14,24029,3
2020-04-17,montgomery,2280,24031,147
2020-04-17,prince_georges,2966,24033,244
2020-04-17,queen_annes,19,24035,0
2020-04-17,somerset,9,24039,3
2020-04-17,st_marys,100,24037,2
2020-04-17,talbot,14,24041,0
2020-04-17,washington,116,24043,7
2020-04-17,wicomico,103,24045,16
2020-04-17,worcester,28,24047,3
2020-04-17,unknown,0,NA,0
2020-04-18,allegany,33,24001,7
2020-04-18,anne_arundel,1005,24003,39
2020-04-18,baltimore,1664,24005,95
2020-04-18,baltimore_city,1378,24510,105
2020-04-18,calvert,109,24009,0
2020-04-18,caroline,33,24011,5
2020-04-18,carroll,308,24013,20
2020-04-18,cecil,131,24015,4
2020-04-18,charles,347,24017,10
2020-04-18,dorchester,20,24019,0
2020-04-18,frederick,557,24021,32
2020-04-18,garrett,4,24023,0
2020-04-18,harford,195,24025,19
2020-04-18,howard,508,24027,33
2020-04-18,kent,16,24029,2
2020-04-18,montgomery,2404,24031,124
2020-04-18,prince_georges,3160,24033,194
2020-04-18,queen_annes,24,24035,5
2020-04-18,somerset,10,24039,1
2020-04-18,st_marys,101,24037,1
2020-04-18,talbot,16,24041,2
2020-04-18,washington,116,24043,0
2020-04-18,wicomico,138,24045,35
2020-04-18,worcester,31,24047,3
2020-04-18,unknown,0,NA,0
2020-04-19,allegany,33,24001,0
2020-04-19,anne_arundel,1047,24003,42
2020-04-19,baltimore,1733,24005,69
2020-04-19,baltimore_city,1392,24510,14
2020-04-19,calvert,113,24009,4
2020-04-19,caroline,33,24011,0
2020-04-19,carroll,313,24013,5
2020-04-19,cecil,131,24015,0
2020-04-19,charles,370,24017,23
2020-04-19,dorchester,21,24019,1
2020-04-19,frederick,591,24021,34
2020-04-19,garrett,4,24023,0
2020-04-19,harford,210,24025,15
2020-04-19,howard,515,24027,7
2020-04-19,kent,18,24029,2
2020-04-19,montgomery,2507,24031,103
2020-04-19,prince_georges,3345,24033,185
2020-04-19,queen_annes,25,24035,1
2020-04-19,somerset,10,24039,0
2020-04-19,st_marys,105,24037,4
2020-04-19,talbot,19,24041,3
2020-04-19,washington,117,24043,1
2020-04-19,wicomico,145,24045,7
2020-04-19,worcester,33,24047,2
2020-04-19,unknown,0,NA,0
2020-04-20,allegany,32,24001,0
2020-04-20,anne_arundel,1098,24003,51
2020-04-20,baltimore,1875,24005,142
2020-04-20,baltimore_city,1511,24510,119
2020-04-20,calvert,114,24009,1
2020-04-20,caroline,39,24011,6
2020-04-20,carroll,335,24013,22
2020-04-20,cecil,134,24015,3
2020-04-20,charles,392,24017,22
2020-04-20,dorchester,23,24019,2
2020-04-20,frederick,616,24021,25
2020-04-20,garrett,4,24023,0
2020-04-20,harford,226,24025,16
2020-04-20,howard,538,24027,23
2020-04-20,kent,28,24029,10
2020-04-20,montgomery,2647,24031,140
2020-04-20,prince_georges,3583,24033,238
2020-04-20,queen_annes,26,24035,1
2020-04-20,somerset,11,24039,1
2020-04-20,st_marys,107,24037,2
2020-04-20,talbot,22,24041,3
2020-04-20,washington,123,24043,6
2020-04-20,wicomico,166,24045,21
2020-04-20,worcester,34,24047,1
2020-04-20,unknown,0,NA,0
2020-04-21,allegany,56,24001,24
2020-04-21,anne_arundel,1157,24003,59
2020-04-21,baltimore,1925,24005,50
2020-04-21,baltimore_city,1542,24510,31
2020-04-21,calvert,116,24009,2
2020-04-21,caroline,41,24011,2
2020-04-21,carroll,330,24013,0
2020-04-21,cecil,134,24015,0
2020-04-21,charles,401,24017,9
2020-04-21,dorchester,25,24019,2
2020-04-21,frederick,632,24021,16
2020-04-21,garrett,4,24023,0
2020-04-21,harford,232,24025,6
2020-04-21,howard,565,24027,27
2020-04-21,kent,29,24029,1
2020-04-21,montgomery,2768,24031,121
2020-04-21,prince_georges,3734,24033,151
2020-04-21,queen_annes,27,24035,1
2020-04-21,somerset,11,24039,0
2020-04-21,st_marys,107,24037,0
2020-04-21,talbot,22,24041,0
2020-04-21,washington,126,24043,3
2020-04-21,wicomico,176,24045,10
2020-04-21,worcester,33,24047,0
2020-04-21,unknown,0,NA,0
2020-04-22,allegany,58,24001,2
2020-04-22,anne_arundel,1190,24003,33
2020-04-22,baltimore,2012,24005,87
2020-04-22,baltimore_city,1602,24510,60
2020-04-22,calvert,118,24009,2
2020-04-22,caroline,41,24011,0
2020-04-22,carroll,344,24013,14
2020-04-22,cecil,134,24015,0
2020-04-22,charles,427,24017,26
2020-04-22,dorchester,28,24019,3
2020-04-22,frederick,658,24021,26
2020-04-22,garrett,4,24023,0
2020-04-22,harford,267,24025,35
2020-04-22,howard,592,24027,27
2020-04-22,kent,36,24029,7
2020-04-22,montgomery,2868,24031,100
2020-04-22,prince_georges,3875,24033,141
2020-04-22,queen_annes,31,24035,4
2020-04-22,somerset,11,24039,0
2020-04-22,st_marys,112,24037,5
2020-04-22,talbot,23,24041,1
2020-04-22,washington,127,24043,1
2020-04-22,wicomico,183,24045,7
2020-04-22,worcester,34,24047,1
2020-04-22,unknown,0,NA,0
2020-04-23,allegany,77,24001,19
2020-04-23,anne_arundel,1294,24003,104
2020-04-23,baltimore,2132,24005,120
2020-04-23,baltimore_city,1672,24510,70
2020-04-23,calvert,121,24009,3
2020-04-23,caroline,50,24011,9
2020-04-23,carroll,355,24013,11
2020-04-23,cecil,140,24015,6
2020-04-23,charles,442,24017,15
2020-04-23,dorchester,31,24019,3
2020-04-23,frederick,690,24021,32
2020-04-23,garrett,4,24023,0
2020-04-23,harford,280,24025,13
2020-04-23,howard,618,24027,26
2020-04-23,kent,64,24029,28
2020-04-23,montgomery,3060,24031,192
2020-04-23,prince_georges,4141,24033,266
2020-04-23,queen_annes,33,24035,2
2020-04-23,somerset,12,24039,1
2020-04-23,st_marys,115,24037,3
2020-04-23,talbot,25,24041,2
2020-04-23,washington,139,24043,12
2020-04-23,wicomico,203,24045,20
2020-04-23,worcester,39,24047,5
2020-04-23,unknown,0,NA,0
2020-04-24,allegany,90,24001,13
2020-04-24,anne_arundel,1373,24003,79
2020-04-24,baltimore,2234,24005,102
2020-04-24,baltimore_city,1728,24510,56
2020-04-24,calvert,125,24009,4
2020-04-24,caroline,55,24011,5
2020-04-24,carroll,372,24013,17
2020-04-24,cecil,144,24015,4
2020-04-24,charles,459,24017,17
2020-04-24,dorchester,32,24019,1
2020-04-24,frederick,765,24021,75
2020-04-24,garrett,4,24023,0
2020-04-24,harford,289,24025,9
2020-04-24,howard,642,24027,24
2020-04-24,kent,67,24029,3
2020-04-24,montgomery,3227,24031,167
2020-04-24,prince_georges,4403,24033,262
2020-04-24,queen_annes,43,24035,10
2020-04-24,somerset,13,24039,1
2020-04-24,st_marys,119,24037,4
2020-04-24,talbot,23,24041,0
2020-04-24,washington,143,24043,4
2020-04-24,wicomico,222,24045,19
2020-04-24,worcester,44,24047,5
2020-04-24,unknown,0,NA,0
2020-04-25,allegany,105,24001,15
2020-04-25,anne_arundel,1430,24003,57
2020-04-25,baltimore,2387,24005,153
2020-04-25,baltimore_city,1791,24510,63
2020-04-25,calvert,130,24009,5
2020-04-25,caroline,61,24011,6
2020-04-25,carroll,384,24013,12
2020-04-25,cecil,146,24015,2
2020-04-25,charles,483,24017,24
2020-04-25,dorchester,38,24019,6
2020-04-25,frederick,814,24021,49
2020-04-25,garrett,4,24023,0
2020-04-25,harford,302,24025,13
2020-04-25,howard,686,24027,44
2020-04-25,kent,67,24029,0
2020-04-25,montgomery,3483,24031,256
2020-04-25,prince_georges,4795,24033,392
2020-04-25,queen_annes,52,24035,9
2020-04-25,somerset,14,24039,1
2020-04-25,st_marys,124,24037,5
2020-04-25,talbot,28,24041,5
2020-04-25,washington,154,24043,11
2020-04-25,wicomico,242,24045,20
2020-04-25,worcester,46,24047,2
2020-04-25,unknown,0,NA,0
2020-04-26,allegany,113,24001,8
2020-04-26,anne_arundel,1510,24003,80
2020-04-26,baltimore,2509,24005,122
2020-04-26,baltimore_city,1866,24510,75
2020-04-26,calvert,134,24009,4
2020-04-26,caroline,63,24011,2
2020-04-26,carroll,391,24013,7
2020-04-26,cecil,154,24015,8
2020-04-26,charles,504,24017,21
2020-04-26,dorchester,46,24019,8
2020-04-26,frederick,834,24021,20
2020-04-26,garrett,4,24023,0
2020-04-26,harford,319,24025,17
2020-04-26,howard,707,24027,21
2020-04-26,kent,68,24029,1
2020-04-26,montgomery,3645,24031,162
2020-04-26,prince_georges,4987,24033,192
2020-04-26,queen_annes,53,24035,1
2020-04-26,somerset,16,24039,2
2020-04-26,st_marys,133,24037,9
2020-04-26,talbot,34,24041,6
2020-04-26,washington,173,24043,19
2020-04-26,wicomico,270,24045,28
2020-04-26,worcester,48,24047,2
2020-04-26,unknown,0,NA,0
2020-04-27,allegany,114,24001,1
2020-04-27,anne_arundel,1544,24003,34
2020-04-27,baltimore,2548,24005,39
2020-04-27,baltimore_city,1933,24510,67
2020-04-27,calvert,138,24009,4
2020-04-27,caroline,68,24011,5
2020-04-27,carroll,403,24013,12
2020-04-27,cecil,163,24015,9
2020-04-27,charles,529,24017,25
2020-04-27,dorchester,51,24019,5
2020-04-27,frederick,865,24021,31
2020-04-27,garrett,4,24023,0
2020-04-27,harford,352,24025,33
2020-04-27,howard,778,24027,71
2020-04-27,kent,70,24029,2
2020-04-27,montgomery,3843,24031,198
2020-04-27,prince_georges,5263,24033,276
2020-04-27,queen_annes,54,24035,1
2020-04-27,somerset,19,24039,3
2020-04-27,st_marys,144,24037,11
2020-04-27,talbot,34,24041,0
2020-04-27,washington,181,24043,8
2020-04-27,wicomico,336,24045,66
2020-04-27,worcester,53,24047,5
2020-04-27,unknown,0,NA,0
2020-04-28,allegany,115,24001,1
2020-04-28,anne_arundel,1571,24003,27
2020-04-28,baltimore,2631,24005,83
2020-04-28,baltimore_city,1977,24510,44
2020-04-28,calvert,139,24009,1
2020-04-28,caroline,69,24011,1
2020-04-28,carroll,416,24013,13
2020-04-28,cecil,163,24015,0
2020-04-28,charles,539,24017,10
2020-04-28,dorchester,52,24019,1
2020-04-28,frederick,870,24021,5
2020-04-28,garrett,4,24023,0
2020-04-28,harford,358,24025,6
2020-04-28,howard,802,24027,24
2020-04-28,kent,73,24029,3
2020-04-28,montgomery,4003,24031,160
2020-04-28,prince_georges,5496,24033,233
2020-04-28,queen_annes,55,24035,1
2020-04-28,somerset,20,24039,1
2020-04-28,st_marys,145,24037,1
2020-04-28,talbot,34,24041,0
2020-04-28,washington,187,24043,6
2020-04-28,wicomico,340,24045,4
2020-04-28,worcester,54,24047,1
2020-04-28,unknown,0,NA,0
2020-04-29,allegany,116,24001,1
2020-04-29,anne_arundel,1662,24003,91
2020-04-29,baltimore,2740,24005,109
2020-04-29,baltimore_city,2014,24510,37
2020-04-29,calvert,142,24009,3
2020-04-29,caroline,69,24011,0
2020-04-29,carroll,421,24013,5
2020-04-29,cecil,164,24015,1
2020-04-29,charles,551,24017,12
2020-04-29,dorchester,51,24019,0
2020-04-29,frederick,893,24021,23
2020-04-29,garrett,4,24023,0
2020-04-29,harford,371,24025,13
2020-04-29,howard,831,24027,29
2020-04-29,kent,73,24029,0
2020-04-29,montgomery,4152,24031,149
2020-04-29,prince_georges,5738,24033,242
2020-04-29,queen_annes,55,24035,0
2020-04-29,somerset,21,24039,1
2020-04-29,st_marys,145,24037,0
2020-04-29,talbot,34,24041,0
2020-04-29,washington,197,24043,10
2020-04-29,wicomico,350,24045,10
2020-04-29,worcester,55,24047,1
2020-04-29,unknown,0,NA,0
2020-04-30,allegany,118,24001,2
2020-04-30,anne_arundel,1725,24003,63
2020-04-30,baltimore,2831,24005,91
2020-04-30,baltimore_city,2068,24510,54
2020-04-30,calvert,150,24009,8
2020-04-30,caroline,71,24011,2
2020-04-30,carroll,436,24013,15
2020-04-30,cecil,167,24015,3
2020-04-30,charles,564,24017,13
2020-04-30,dorchester,51,24019,0
2020-04-30,frederick,918,24021,25
2020-04-30,garrett,4,24023,0
2020-04-30,harford,414,24025,43
2020-04-30,howard,867,24027,36
2020-04-30,kent,79,24029,6
2020-04-30,montgomery,4300,24031,148
2020-04-30,prince_georges,6043,24033,305
2020-04-30,queen_annes,52,24035,0
2020-04-30,somerset,26,24039,5
2020-04-30,st_marys,150,24037,5
2020-04-30,talbot,35,24041,1
2020-04-30,washington,206,24043,9
2020-04-30,wicomico,406,24045,56
2020-04-30,worcester,61,24047,6
2020-04-30,unknown,0,NA,0
2020-05-01,allegany,118,24001,0
2020-05-01,anne_arundel,1807,24003,82
2020-05-01,baltimore,3013,24005,182
2020-05-01,baltimore_city,2162,24510,94
2020-05-01,calvert,161,24009,11
2020-05-01,caroline,74,24011,3
2020-05-01,carroll,460,24013,24
2020-05-01,cecil,176,24015,9
2020-05-01,charles,611,24017,47
2020-05-01,dorchester,54,24019,3
2020-05-01,frederick,942,24021,24
2020-05-01,garrett,4,24023,0
2020-05-01,harford,437,24025,23
2020-05-01,howard,896,24027,29
2020-05-01,kent,86,24029,7
2020-05-01,montgomery,4754,24031,454
2020-05-01,prince_georges,6735,24033,692
2020-05-01,queen_annes,52,24035,0
2020-05-01,somerset,30,24039,4
2020-05-01,st_marys,159,24037,9
2020-05-01,talbot,35,24041,0
2020-05-01,washington,216,24043,10
2020-05-01,wicomico,425,24045,19
2020-05-01,worcester,65,24047,4
2020-05-01,unknown,0,NA,0
2020-05-02,allegany,121,24001,3
2020-05-02,anne_arundel,1885,24003,78
2020-05-02,baltimore,3183,24005,170
2020-05-02,baltimore_city,2237,24510,75
2020-05-02,calvert,160,24009,0
2020-05-02,caroline,79,24011,5
2020-05-02,carroll,480,24013,20
2020-05-02,cecil,187,24015,11
2020-05-02,charles,622,24017,11
2020-05-02,dorchester,59,24019,5
2020-05-02,frederick,976,24021,34
2020-05-02,garrett,4,24023,0
2020-05-02,harford,468,24025,31
2020-05-02,howard,931,24027,35
2020-05-02,kent,80,24029,0
2020-05-02,montgomery,4919,24031,165
2020-05-02,prince_georges,7041,24033,306
2020-05-02,queen_annes,57,24035,5
2020-05-02,somerset,32,24039,2
2020-05-02,st_marys,164,24037,5
2020-05-02,talbot,39,24041,4
2020-05-02,washington,225,24043,9
2020-05-02,wicomico,452,24045,27
2020-05-02,worcester,72,24047,7
2020-05-02,unknown,0,NA,0
2020-05-03,allegany,124,24001,3
2020-05-03,anne_arundel,1959,24003,74
2020-05-03,baltimore,3301,24005,118
2020-05-03,baltimore_city,2319,24510,82
2020-05-03,calvert,162,24009,2
2020-05-03,caroline,95,24011,16
2020-05-03,carroll,494,24013,14
2020-05-03,cecil,188,24015,1
2020-05-03,charles,637,24017,15
2020-05-03,dorchester,71,24019,12
2020-05-03,frederick,1004,24021,28
2020-05-03,garrett,4,24023,0
2020-05-03,harford,479,24025,11
2020-05-03,howard,969,24027,38
2020-05-03,kent,91,24029,11
2020-05-03,montgomery,5150,24031,231
2020-05-03,prince_georges,7333,24033,292
2020-05-03,queen_annes,60,24035,3
2020-05-03,somerset,33,24039,1
2020-05-03,st_marys,165,24037,1
2020-05-03,talbot,44,24041,5
2020-05-03,washington,232,24043,7
2020-05-03,wicomico,473,24045,21
2020-05-03,worcester,75,24047,3
2020-05-03,unknown,0,NA,0
2020-05-04,allegany,126,24001,2
2020-05-04,anne_arundel,2018,24003,59
2020-05-04,baltimore,3448,24005,147
2020-05-04,baltimore_city,2411,24510,92
2020-05-04,calvert,171,24009,9
2020-05-04,caroline,98,24011,3
2020-05-04,carroll,506,24013,12
2020-05-04,cecil,194,24015,6
2020-05-04,charles,651,24017,14
2020-05-04,dorchester,75,24019,4
2020-05-04,frederick,1038,24021,34
2020-05-04,garrett,4,24023,0
2020-05-04,harford,491,24025,12
2020-05-04,howard,992,24027,23
2020-05-04,kent,95,24029,4
2020-05-04,montgomery,5384,24031,234
2020-05-04,prince_georges,7598,24033,265
2020-05-04,queen_annes,63,24035,3
2020-05-04,somerset,35,24039,2
2020-05-04,st_marys,168,24037,3
2020-05-04,talbot,45,24041,1
2020-05-04,washington,237,24043,5
2020-05-04,wicomico,480,24045,7
2020-05-04,worcester,80,24047,5
2020-05-04,unknown,0,NA,0
2020-05-05,allegany,129,24001,3
2020-05-05,anne_arundel,2045,24003,27
2020-05-05,baltimore,3430,24005,0
2020-05-05,baltimore_city,2609,24510,198
2020-05-05,calvert,174,24009,3
2020-05-05,caroline,99,24011,1
2020-05-05,carroll,513,24013,7
2020-05-05,cecil,195,24015,1
2020-05-05,charles,660,24017,9
2020-05-05,dorchester,76,24019,1
2020-05-05,frederick,1071,24021,33
2020-05-05,garrett,4,24023,0
2020-05-05,harford,499,24025,8
2020-05-05,howard,1010,24027,18
2020-05-05,kent,95,24029,0
2020-05-05,montgomery,5541,24031,157
2020-05-05,prince_georges,7831,24033,233
2020-05-05,queen_annes,65,24035,2
2020-05-05,somerset,37,24039,2
2020-05-05,st_marys,170,24037,2
2020-05-05,talbot,45,24041,0
2020-05-05,washington,238,24043,1
2020-05-05,wicomico,500,24045,20
2020-05-05,worcester,81,24047,1
2020-05-05,unknown,0,NA,0
2020-05-06,allegany,129,24001,0
2020-05-06,anne_arundel,2085,24003,40
2020-05-06,baltimore,3527,24005,97
2020-05-06,baltimore_city,2752,24510,143
2020-05-06,calvert,184,24009,10
2020-05-06,caroline,101,24011,2
2020-05-06,carroll,521,24013,8
2020-05-06,cecil,200,24015,5
2020-05-06,charles,670,24017,10
2020-05-06,dorchester,79,24019,3
2020-05-06,frederick,1108,24021,37
2020-05-06,garrett,4,24023,0
2020-05-06,harford,532,24025,33
2020-05-06,howard,1061,24027,51
2020-05-06,kent,94,24029,0
2020-05-06,montgomery,5790,24031,249
2020-05-06,prince_georges,8135,24033,304
2020-05-06,queen_annes,67,24035,2
2020-05-06,somerset,39,24039,2
2020-05-06,st_marys,186,24037,16
2020-05-06,talbot,45,24041,0
2020-05-06,washington,251,24043,13
2020-05-06,wicomico,517,24045,17
2020-05-06,worcester,86,24047,5
2020-05-06,unknown,0,NA,0
2020-05-07,allegany,143,24001,14
2020-05-07,anne_arundel,2194,24003,109
2020-05-07,baltimore,3662,24005,135
2020-05-07,baltimore_city,2856,24510,104
2020-05-07,calvert,188,24009,4
2020-05-07,caroline,105,24011,4
2020-05-07,carroll,534,24013,13
2020-05-07,cecil,208,24015,8
2020-05-07,charles,698,24017,28
2020-05-07,dorchester,85,24019,6
2020-05-07,frederick,1151,24021,43
2020-05-07,garrett,4,24023,0
2020-05-07,harford,552,24025,20
2020-05-07,howard,1098,24027,37
2020-05-07,kent,98,24029,4
2020-05-07,montgomery,6032,24031,242
2020-05-07,prince_georges,8516,24033,381
2020-05-07,queen_annes,68,24035,1
2020-05-07,somerset,40,24039,1
2020-05-07,st_marys,193,24037,7
2020-05-07,talbot,52,24041,7
2020-05-07,washington,260,24043,9
2020-05-07,wicomico,541,24045,24
2020-05-07,worcester,96,24047,10
2020-05-07,unknown,0,NA,0
2020-05-08,allegany,143,24001,0
2020-05-08,anne_arundel,2290,24003,96
2020-05-08,baltimore,3763,24005,101
2020-05-08,baltimore_city,2941,24510,85
2020-05-08,calvert,191,24009,3
2020-05-08,caroline,107,24011,2
2020-05-08,carroll,542,24013,8
2020-05-08,cecil,211,24015,3
2020-05-08,charles,716,24017,18
2020-05-08,dorchester,86,24019,1
2020-05-08,frederick,1182,24021,31
2020-05-08,garrett,5,24023,1
2020-05-08,harford,572,24025,20
2020-05-08,howard,1138,24027,40
2020-05-08,kent,98,24029,0
2020-05-08,montgomery,6316,24031,284
2020-05-08,prince_georges,8901,24033,385
2020-05-08,queen_annes,70,24035,2
2020-05-08,somerset,41,24039,1
2020-05-08,st_marys,207,24037,14
2020-05-08,talbot,55,24041,3
2020-05-08,washington,259,24043,0
2020-05-08,wicomico,553,24045,12
2020-05-08,worcester,98,24047,2
2020-05-08,unknown,0,NA,0
2020-05-09,allegany,144,24001,1
2020-05-09,anne_arundel,2372,24003,82
2020-05-09,baltimore,3737,24005,0
2020-05-09,baltimore_city,3208,24510,267
2020-05-09,calvert,202,24009,11
2020-05-09,caroline,110,24011,3
2020-05-09,carroll,551,24013,9
2020-05-09,cecil,219,24015,8
2020-05-09,charles,729,24017,13
2020-05-09,dorchester,91,24019,5
2020-05-09,frederick,1213,24021,31
2020-05-09,garrett,6,24023,1
2020-05-09,harford,589,24025,17
2020-05-09,howard,1170,24027,32
2020-05-09,kent,102,24029,4
2020-05-09,montgomery,6555,24031,239
2020-05-09,prince_georges,9205,24033,304
2020-05-09,queen_annes,72,24035,2
2020-05-09,somerset,42,24039,1
2020-05-09,st_marys,234,24037,27
2020-05-09,talbot,58,24041,3
2020-05-09,washington,265,24043,6
2020-05-09,wicomico,558,24045,5
2020-05-09,worcester,102,24047,4
2020-05-09,unknown,0,NA,0
2020-05-10,allegany,146,24001,2
2020-05-10,anne_arundel,2463,24003,91
2020-05-10,baltimore,3862,24005,125
2020-05-10,baltimore_city,3317,24510,109
2020-05-10,calvert,206,24009,4
2020-05-10,caroline,133,24011,23
2020-05-10,carroll,560,24013,9
2020-05-10,cecil,242,24015,23
2020-05-10,charles,748,24017,19
2020-05-10,dorchester,95,24019,4
2020-05-10,frederick,1251,24021,38
2020-05-10,garrett,6,24023,0
2020-05-10,harford,605,24025,16
2020-05-10,howard,1205,24027,35
2020-05-10,kent,113,24029,11
2020-05-10,montgomery,6762,24031,207
2020-05-10,prince_georges,9496,24033,291
2020-05-10,queen_annes,80,24035,8
2020-05-10,somerset,43,24039,1
2020-05-10,st_marys,241,24037,7
2020-05-10,talbot,60,24041,2
2020-05-10,washington,276,24043,11
2020-05-10,wicomico,571,24045,13
2020-05-10,worcester,106,24047,4
2020-05-10,unknown,0,NA,0
2020-05-11,allegany,146,24001,0
2020-05-11,anne_arundel,2492,24003,29
2020-05-11,baltimore,3948,24005,86
2020-05-11,baltimore_city,3353,24510,36
2020-05-11,calvert,209,24009,3
2020-05-11,caroline,167,24011,34
2020-05-11,carroll,583,24013,23
2020-05-11,cecil,267,24015,25
2020-05-11,charles,756,24017,8
2020-05-11,dorchester,98,24019,3
2020-05-11,frederick,1267,24021,16
2020-05-11,garrett,6,24023,0
2020-05-11,harford,605,24025,0
2020-05-11,howard,1223,24027,18
2020-05-11,kent,116,24029,3
2020-05-11,montgomery,6909,24031,147
2020-05-11,prince_georges,9687,24033,191
2020-05-11,queen_annes,100,24035,20
2020-05-11,somerset,50,24039,7
2020-05-11,st_marys,244,24037,3
2020-05-11,talbot,61,24041,1
2020-05-11,washington,283,24043,7
2020-05-11,wicomico,690,24045,119
2020-05-11,worcester,113,24047,7
2020-05-11,unknown,0,NA,0
2020-05-12,allegany,148,24001,2
2020-05-12,anne_arundel,2520,24003,28
2020-05-12,baltimore,4051,24005,103
2020-05-12,baltimore_city,3404,24510,51
2020-05-12,calvert,211,24009,2
2020-05-12,caroline,174,24011,7
2020-05-12,carroll,589,24013,6
2020-05-12,cecil,270,24015,3
2020-05-12,charles,761,24017,5
2020-05-12,dorchester,102,24019,4
2020-05-12,frederick,1282,24021,15
2020-05-12,garrett,6,24023,0
2020-05-12,harford,614,24025,9
2020-05-12,howard,1234,24027,11
2020-05-12,kent,120,24029,4
2020-05-12,montgomery,7130,24031,221
2020-05-12,prince_georges,9892,24033,205
2020-05-12,queen_annes,103,24035,3
2020-05-12,somerset,51,24039,1
2020-05-12,st_marys,246,24037,2
2020-05-12,talbot,61,24041,0
2020-05-12,washington,284,24043,1
2020-05-12,wicomico,694,24045,4
2020-05-12,worcester,114,24047,1
2020-05-12,unknown,0,NA,0
2020-05-13,allegany,149,24001,1
2020-05-13,anne_arundel,2596,24003,76
2020-05-13,baltimore,4160,24005,109
2020-05-13,baltimore_city,3476,24510,72
2020-05-13,calvert,214,24009,3
2020-05-13,caroline,177,24011,3
2020-05-13,carroll,595,24013,6
2020-05-13,cecil,271,24015,1
2020-05-13,charles,778,24017,17
2020-05-13,dorchester,102,24019,0
2020-05-13,frederick,1302,24021,20
2020-05-13,garrett,6,24023,0
2020-05-13,harford,629,24025,15
2020-05-13,howard,1258,24027,24
2020-05-13,kent,123,24029,3
2020-05-13,montgomery,7283,24031,153
2020-05-13,prince_georges,10072,24033,180
2020-05-13,queen_annes,104,24035,1
2020-05-13,somerset,51,24039,0
2020-05-13,st_marys,254,24037,8
2020-05-13,talbot,62,24041,1
2020-05-13,washington,287,24043,3
2020-05-13,wicomico,738,24045,44
2020-05-13,worcester,125,24047,11
2020-05-13,unknown,0,NA,0
2020-05-14,allegany,150,24001,1
2020-05-14,anne_arundel,2661,24003,65
2020-05-14,baltimore,4290,24005,130
2020-05-14,baltimore_city,3505,24510,29
2020-05-14,calvert,225,24009,11
2020-05-14,caroline,183,24011,6
2020-05-14,carroll,619,24013,24
2020-05-14,cecil,291,24015,20
